"","Nombre","Fecha","Apertura","Minimo","Maximo","Cierre","Volumen"
"542","Meta Platforms, Inc.  (FB)",2014-07-16,67.540001,67.07,67.940002,67.660004,29541600
"543","Meta Platforms, Inc.  (FB)",2014-07-17,67.029999,66.040001,67.849998,66.410004,38188000
"544","Meta Platforms, Inc.  (FB)",2014-07-18,66.800003,66.160004,68.459999,68.419998,42456000
"545","Meta Platforms, Inc.  (FB)",2014-07-21,68.809998,68.5,69.959999,69.400002,49539000
"546","Meta Platforms, Inc.  (FB)",2014-07-22,69.760002,68.610001,69.769997,69.269997,40398000
"547","Meta Platforms, Inc.  (FB)",2014-07-23,69.739998,69.610001,71.330002,71.290001,78435000
"548","Meta Platforms, Inc.  (FB)",2014-07-24,75.959999,74.510002,76.739998,74.980003,124168000
"549","Meta Platforms, Inc.  (FB)",2014-07-25,74.989998,74.660004,75.669998,75.190002,45917000
"550","Meta Platforms, Inc.  (FB)",2014-07-28,75.169998,73.849998,75.5,74.919998,41725000
"551","Meta Platforms, Inc.  (FB)",2014-07-29,74.720001,73.419998,74.919998,73.709999,41324000
"552","Meta Platforms, Inc.  (FB)",2014-07-30,74.209999,74.129997,75.190002,74.68,36853000
"553","Meta Platforms, Inc.  (FB)",2014-07-31,74,72.440002,74.169998,72.650002,43992000
"554","Meta Platforms, Inc.  (FB)",2014-08-01,72.220001,71.550003,73.220001,72.360001,43535000
"555","Meta Platforms, Inc.  (FB)",2014-08-04,72.360001,72.360001,73.879997,73.510002,30777000
"556","Meta Platforms, Inc.  (FB)",2014-08-05,73.199997,72.18,73.589996,72.690002,34986000
"557","Meta Platforms, Inc.  (FB)",2014-08-06,72.019997,71.790001,73.720001,72.470001,30986000
"558","Meta Platforms, Inc.  (FB)",2014-08-07,73,72.699997,74,73.169998,38141000
"559","Meta Platforms, Inc.  (FB)",2014-08-08,73.400002,72.559998,73.43,73.059998,27202000
"560","Meta Platforms, Inc.  (FB)",2014-08-11,73.459999,73.059998,73.910004,73.440002,24591000
"561","Meta Platforms, Inc.  (FB)",2014-08-12,73.089996,72.220001,73.330002,72.830002,27419000
"562","Meta Platforms, Inc.  (FB)",2014-08-13,73.120003,73.050003,74.25,73.769997,29266000
"563","Meta Platforms, Inc.  (FB)",2014-08-14,73.970001,73.690002,74.379997,74.300003,22207000
"564","Meta Platforms, Inc.  (FB)",2014-08-15,74.32,73,74.650002,73.629997,38846600
"565","Meta Platforms, Inc.  (FB)",2014-08-18,74,73.959999,74.720001,74.589996,23974000
"566","Meta Platforms, Inc.  (FB)",2014-08-19,74.809998,74.510002,75.580002,75.290001,26679000
"567","Meta Platforms, Inc.  (FB)",2014-08-20,74.970001,74.620003,75.18,74.809998,22917000
"568","Meta Platforms, Inc.  (FB)",2014-08-21,74.919998,74.410004,75.190002,74.57,20102000
"569","Meta Platforms, Inc.  (FB)",2014-08-22,74.339996,73.57,74.730003,74.57,20897000
"570","Meta Platforms, Inc.  (FB)",2014-08-25,74.940002,74.790001,75.279999,75.019997,19734000
"571","Meta Platforms, Inc.  (FB)",2014-08-26,75,74.730003,75.989998,75.959999,23993000
"572","Meta Platforms, Inc.  (FB)",2014-08-27,75.269997,74.459999,75.489998,74.629997,36323000
"573","Meta Platforms, Inc.  (FB)",2014-08-28,74,73.730003,74.43,73.860001,21947000
"574","Meta Platforms, Inc.  (FB)",2014-08-29,74.300003,74.010002,74.82,74.82,26241000
"575","Meta Platforms, Inc.  (FB)",2014-09-02,75.010002,74.82,76.699997,76.68,34979000
"576","Meta Platforms, Inc.  (FB)",2014-09-03,77.139999,75.599998,77.480003,75.830002,32389000
"577","Meta Platforms, Inc.  (FB)",2014-09-04,75.889999,75.529999,76.93,75.949997,26676000
"578","Meta Platforms, Inc.  (FB)",2014-09-05,76.099998,75.599998,77.379997,77.260002,29476000
"579","Meta Platforms, Inc.  (FB)",2014-09-08,77.260002,77.010002,78.169998,77.889999,28183000
"580","Meta Platforms, Inc.  (FB)",2014-09-09,77.589996,76.199997,78.169998,76.669998,28882000
"581","Meta Platforms, Inc.  (FB)",2014-09-10,76.519997,76.510002,77.949997,77.43,29909000
"582","Meta Platforms, Inc.  (FB)",2014-09-11,77.129997,77.050003,78.360001,77.919998,32219000
"583","Meta Platforms, Inc.  (FB)",2014-09-12,78.019997,77.099998,78.300003,77.480003,26676800
"584","Meta Platforms, Inc.  (FB)",2014-09-15,77.150002,73.43,77.25,74.580002,49679000
"585","Meta Platforms, Inc.  (FB)",2014-09-16,73.519997,73.07,76.230003,76.080002,37742000
"586","Meta Platforms, Inc.  (FB)",2014-09-17,75.959999,75.57,77.25,76.43,28693000
"587","Meta Platforms, Inc.  (FB)",2014-09-18,76.769997,76.519997,77.330002,77,23031000
"588","Meta Platforms, Inc.  (FB)",2014-09-19,77.400002,76.440002,78.300003,77.910004,76671000
"589","Meta Platforms, Inc.  (FB)",2014-09-22,77,75.949997,77.529999,76.800003,31961000
"590","Meta Platforms, Inc.  (FB)",2014-09-23,76.330002,76.040001,78.629997,78.290001,36814000
"591","Meta Platforms, Inc.  (FB)",2014-09-24,78.099998,77.510002,78.620003,78.540001,30680000
"592","Meta Platforms, Inc.  (FB)",2014-09-25,78.599998,77.129997,78.940002,77.220001,37533000
"593","Meta Platforms, Inc.  (FB)",2014-09-26,77.589996,77.330002,78.839996,78.790001,28872000
"594","Meta Platforms, Inc.  (FB)",2014-09-29,78.120003,77.910004,79.199997,79,34031000
"595","Meta Platforms, Inc.  (FB)",2014-09-30,79.349998,78.599998,79.709999,79.040001,35899000
"596","Meta Platforms, Inc.  (FB)",2014-10-01,78.779999,75.900002,78.82,76.550003,55090000
"597","Meta Platforms, Inc.  (FB)",2014-10-02,76.57,75.639999,77.480003,77.080002,36488000
"598","Meta Platforms, Inc.  (FB)",2014-10-03,77.760002,77.260002,78.059998,77.440002,23340000
"599","Meta Platforms, Inc.  (FB)",2014-10-06,77.190002,76.849998,77.889999,77.559998,25729000
"600","Meta Platforms, Inc.  (FB)",2014-10-07,77.050003,76.239998,77.949997,76.290001,25317000
"601","Meta Platforms, Inc.  (FB)",2014-10-08,76.18,75.099998,77.709999,77.519997,32976000
"602","Meta Platforms, Inc.  (FB)",2014-10-09,77.279999,75.849998,77.760002,75.910004,32487000
"603","Meta Platforms, Inc.  (FB)",2014-10-10,75.589996,72.760002,76.5,72.910004,52146000
"604","Meta Platforms, Inc.  (FB)",2014-10-13,73.230003,72.519997,74.779999,72.989998,43938000
"605","Meta Platforms, Inc.  (FB)",2014-10-14,74,72.050003,74.18,73.589996,50299000
"606","Meta Platforms, Inc.  (FB)",2014-10-15,71.690002,70.32,73.800003,73.209999,61528000
"607","Meta Platforms, Inc.  (FB)",2014-10-16,70.790001,70.580002,73.349998,72.629997,53529000
"608","Meta Platforms, Inc.  (FB)",2014-10-17,74.230003,73.75,76,75.949997,76342000
"609","Meta Platforms, Inc.  (FB)",2014-10-20,75.599998,75.379997,77.089996,76.949997,34701000
"610","Meta Platforms, Inc.  (FB)",2014-10-21,77.559998,77.150002,78.739998,78.690002,32252000
"611","Meta Platforms, Inc.  (FB)",2014-10-22,78.82,78.010002,79.849998,78.370003,41862000
"612","Meta Platforms, Inc.  (FB)",2014-10-23,79.379997,79.010002,80.629997,80.040001,35056000
"613","Meta Platforms, Inc.  (FB)",2014-10-24,80.199997,79.32,80.82,80.669998,32248000
"614","Meta Platforms, Inc.  (FB)",2014-10-27,80.739998,79.760002,80.800003,80.279999,30169000
"615","Meta Platforms, Inc.  (FB)",2014-10-28,80.18,79.57,81.160004,80.769997,74212000
"616","Meta Platforms, Inc.  (FB)",2014-10-29,75.449997,74.779999,76.879997,75.860001,106120000
"617","Meta Platforms, Inc.  (FB)",2014-10-30,75.050003,72.900002,75.349998,74.110001,83270000
"618","Meta Platforms, Inc.  (FB)",2014-10-31,74.93,74.449997,75.699997,74.989998,44544000
"619","Meta Platforms, Inc.  (FB)",2014-11-03,75.470001,73.699997,75.519997,73.879997,40727000
"620","Meta Platforms, Inc.  (FB)",2014-11-04,74.230003,73.650002,75.769997,75.760002,39326000
"621","Meta Platforms, Inc.  (FB)",2014-11-05,76.510002,74.419998,76.800003,74.830002,35913000
"622","Meta Platforms, Inc.  (FB)",2014-11-06,74.889999,74.309998,75.599998,75.260002,21383000
"623","Meta Platforms, Inc.  (FB)",2014-11-07,75.389999,75.019997,75.860001,75.599998,20774000
"624","Meta Platforms, Inc.  (FB)",2014-11-10,75.360001,74.610001,75.480003,75,21575100
"625","Meta Platforms, Inc.  (FB)",2014-11-11,74.949997,74.029999,74.980003,74.610001,18715700
"626","Meta Platforms, Inc.  (FB)",2014-11-12,74.279999,73.540001,75.139999,74.720001,26536600
"627","Meta Platforms, Inc.  (FB)",2014-11-13,74.739998,73.639999,75.239998,74.25,26448500
"628","Meta Platforms, Inc.  (FB)",2014-11-14,74.269997,74.040001,74.93,74.879997,19476900
"629","Meta Platforms, Inc.  (FB)",2014-11-17,74.879997,73.879997,75.660004,74.239998,28701200
"630","Meta Platforms, Inc.  (FB)",2014-11-18,74.449997,73.900002,74.800003,74.339996,20690500
"631","Meta Platforms, Inc.  (FB)",2014-11-19,74.010002,73.110001,74.540001,73.330002,25441200
"632","Meta Platforms, Inc.  (FB)",2014-11-20,72.800003,72.510002,73.989998,73.599998,19154900
"633","Meta Platforms, Inc.  (FB)",2014-11-21,74.5,73.5,74.5,73.75,23060400
"634","Meta Platforms, Inc.  (FB)",2014-11-24,73.540001,73.349998,74.349998,74.010002,22103800
"635","Meta Platforms, Inc.  (FB)",2014-11-25,74.209999,74.129997,75.739998,75.629997,32250200
"636","Meta Platforms, Inc.  (FB)",2014-11-26,75.529999,75.510002,77.779999,77.620003,32695300
"637","Meta Platforms, Inc.  (FB)",2014-11-28,77.669998,77.230003,78.269997,77.699997,15992000
"638","Meta Platforms, Inc.  (FB)",2014-12-01,77.260002,74.800003,77.309998,75.099998,31789900
"639","Meta Platforms, Inc.  (FB)",2014-12-02,75.330002,75.040001,75.910004,75.459999,16773900
"640","Meta Platforms, Inc.  (FB)",2014-12-03,75.379997,74.400002,75.730003,74.879997,16689900
"641","Meta Platforms, Inc.  (FB)",2014-12-04,74.830002,74.660004,75.550003,75.239998,14362800
"642","Meta Platforms, Inc.  (FB)",2014-12-05,75.800003,75.360001,76.760002,76.360001,24306400
"643","Meta Platforms, Inc.  (FB)",2014-12-08,76.18,75.400002,77.25,76.519997,25733900
"644","Meta Platforms, Inc.  (FB)",2014-12-09,75.199997,74.779999,76.93,76.839996,25358600
"645","Meta Platforms, Inc.  (FB)",2014-12-10,76.650002,76.07,77.550003,76.18,32210500
"646","Meta Platforms, Inc.  (FB)",2014-12-11,76.519997,76.480003,78.519997,77.730003,33462100
"647","Meta Platforms, Inc.  (FB)",2014-12-12,77.160004,77.019997,78.879997,77.830002,28091600
"648","Meta Platforms, Inc.  (FB)",2014-12-15,78.459999,76.559998,78.580002,76.989998,29396500
"649","Meta Platforms, Inc.  (FB)",2014-12-16,76.190002,74.589996,77.389999,74.690002,31554600
"650","Meta Platforms, Inc.  (FB)",2014-12-17,75.010002,74.900002,76.410004,76.110001,29203900
"651","Meta Platforms, Inc.  (FB)",2014-12-18,76.889999,76.510002,78.400002,78.400002,34222100
"652","Meta Platforms, Inc.  (FB)",2014-12-19,78.75,78.330002,80,79.879997,43335000
"653","Meta Platforms, Inc.  (FB)",2014-12-22,80.080002,80,81.889999,81.449997,31395800
"654","Meta Platforms, Inc.  (FB)",2014-12-23,82.019997,80.400002,82.169998,80.610001,19865800
"655","Meta Platforms, Inc.  (FB)",2014-12-24,81.029999,80.75,81.43,80.769997,7685500
"656","Meta Platforms, Inc.  (FB)",2014-12-26,81.019997,80.510002,81.279999,80.779999,10647400
"657","Meta Platforms, Inc.  (FB)",2014-12-29,80.489998,79.709999,80.959999,80.019997,14134700
"658","Meta Platforms, Inc.  (FB)",2014-12-30,79.849998,79.099998,80.589996,79.220001,14370800
"659","Meta Platforms, Inc.  (FB)",2014-12-31,79.540001,77.860001,79.800003,78.019997,19935400
"660","Meta Platforms, Inc.  (FB)",2015-01-02,78.580002,77.699997,78.93,78.449997,18177500
"661","Meta Platforms, Inc.  (FB)",2015-01-05,77.980003,76.860001,79.25,77.190002,26452200
"662","Meta Platforms, Inc.  (FB)",2015-01-06,77.230003,75.360001,77.589996,76.150002,27399300
"663","Meta Platforms, Inc.  (FB)",2015-01-07,76.760002,75.82,77.360001,76.150002,22045300
"664","Meta Platforms, Inc.  (FB)",2015-01-08,76.739998,76.080002,78.230003,78.18,23961000
"665","Meta Platforms, Inc.  (FB)",2015-01-09,78.199997,77.199997,78.620003,77.739998,21157000
"666","Meta Platforms, Inc.  (FB)",2015-01-12,77.839996,76.209999,78,76.720001,19190200
"667","Meta Platforms, Inc.  (FB)",2015-01-13,77.230003,75.849998,78.080002,76.449997,25179600
"668","Meta Platforms, Inc.  (FB)",2015-01-14,76.419998,76.029999,77.199997,76.279999,25918600
"669","Meta Platforms, Inc.  (FB)",2015-01-15,76.400002,73.540001,76.57,74.050003,34134000
"670","Meta Platforms, Inc.  (FB)",2015-01-16,74.040001,73.839996,75.32,75.18,21791500
"671","Meta Platforms, Inc.  (FB)",2015-01-20,75.720001,74.82,76.309998,76.239998,22821600
"672","Meta Platforms, Inc.  (FB)",2015-01-21,76.160004,75.849998,77.300003,76.739998,25096700
"673","Meta Platforms, Inc.  (FB)",2015-01-22,77.169998,76.68,77.75,77.650002,19519500
"674","Meta Platforms, Inc.  (FB)",2015-01-23,77.650002,77.040001,78.190002,77.830002,16746500
"675","Meta Platforms, Inc.  (FB)",2015-01-26,77.980003,77.290001,78.470001,77.5,19260800
"676","Meta Platforms, Inc.  (FB)",2015-01-27,76.709999,75.629997,76.879997,75.779999,20110000
"677","Meta Platforms, Inc.  (FB)",2015-01-28,76.900002,76,77.639999,76.239998,53306400
"678","Meta Platforms, Inc.  (FB)",2015-01-29,76.849998,74.209999,78.019997,78,61293500
"679","Meta Platforms, Inc.  (FB)",2015-01-30,78,75.75,78.160004,75.910004,42649500
"680","Meta Platforms, Inc.  (FB)",2015-02-02,76.110001,73.75,76.139999,74.989998,41955300
"681","Meta Platforms, Inc.  (FB)",2015-02-03,75.190002,73.860001,75.580002,75.400002,26957700
"682","Meta Platforms, Inc.  (FB)",2015-02-04,75.089996,75.010002,76.349998,75.629997,20277400
"683","Meta Platforms, Inc.  (FB)",2015-02-05,75.709999,75.209999,75.980003,75.610001,15062600
"684","Meta Platforms, Inc.  (FB)",2015-02-06,75.68,74.25,75.699997,74.470001,21211000
"685","Meta Platforms, Inc.  (FB)",2015-02-09,74.050003,73.449997,74.830002,74.440002,16194300
"686","Meta Platforms, Inc.  (FB)",2015-02-10,74.849998,74.5,75.339996,75.190002,15811300
"687","Meta Platforms, Inc.  (FB)",2015-02-11,75.089996,75.029999,76.75,76.510002,20877400
"688","Meta Platforms, Inc.  (FB)",2015-02-12,76.860001,75.889999,76.870003,76.230003,17235000
"689","Meta Platforms, Inc.  (FB)",2015-02-13,76.459999,75.5,76.480003,75.739998,18621900
"690","Meta Platforms, Inc.  (FB)",2015-02-17,75.300003,75.080002,76.910004,75.599998,25254400
"691","Meta Platforms, Inc.  (FB)",2015-02-18,75.940002,75.449997,76.900002,76.709999,22426400
"692","Meta Platforms, Inc.  (FB)",2015-02-19,76.989998,76.949997,79.839996,79.419998,45851200
"693","Meta Platforms, Inc.  (FB)",2015-02-20,79.550003,79.199997,80.339996,79.900002,36931700
"694","Meta Platforms, Inc.  (FB)",2015-02-23,79.959999,78.379997,80.190002,78.839996,24139100
"695","Meta Platforms, Inc.  (FB)",2015-02-24,78.5,78.099998,79.480003,78.449997,18897100
"696","Meta Platforms, Inc.  (FB)",2015-02-25,78.5,78.5,80.199997,79.559998,25593800
"697","Meta Platforms, Inc.  (FB)",2015-02-26,79.879997,79.720001,81.370003,80.410004,31111900
"698","Meta Platforms, Inc.  (FB)",2015-02-27,80.68,78.620003,81.230003,78.970001,30739200
"699","Meta Platforms, Inc.  (FB)",2015-03-02,79,78.519997,79.860001,79.75,21662500
"700","Meta Platforms, Inc.  (FB)",2015-03-03,79.610001,78.519997,79.699997,79.599998,18635000
"701","Meta Platforms, Inc.  (FB)",2015-03-04,79.300003,78.849998,81.150002,80.900002,28126700
"702","Meta Platforms, Inc.  (FB)",2015-03-05,81.230003,81.050003,81.989998,81.209999,27825700
"703","Meta Platforms, Inc.  (FB)",2015-03-06,80.900002,79.830002,81.330002,80.010002,24488600
"704","Meta Platforms, Inc.  (FB)",2015-03-09,79.68,78.629997,79.910004,79.440002,18925100
"705","Meta Platforms, Inc.  (FB)",2015-03-10,78.5,77.550003,79.260002,77.550003,23067100
"706","Meta Platforms, Inc.  (FB)",2015-03-11,77.800003,77.260002,78.43,77.57,20215700
"707","Meta Platforms, Inc.  (FB)",2015-03-12,78.099998,77.910004,79.050003,78.93,16093300
"708","Meta Platforms, Inc.  (FB)",2015-03-13,78.599998,77.68,79.379997,78.050003,18557300
"709","Meta Platforms, Inc.  (FB)",2015-03-16,77.959999,77.360001,78.120003,78.07,19305400
"710","Meta Platforms, Inc.  (FB)",2015-03-17,78.360001,78.339996,79.779999,79.360001,22170000
"711","Meta Platforms, Inc.  (FB)",2015-03-18,79.25,79.169998,81.239998,80.910004,36912400
"712","Meta Platforms, Inc.  (FB)",2015-03-19,81.120003,81,83,82.75,42099500
"713","Meta Platforms, Inc.  (FB)",2015-03-20,83.389999,83.07,84.599998,83.800003,44466300
"714","Meta Platforms, Inc.  (FB)",2015-03-23,83.919998,83.300003,84.959999,84.43,27357300
"715","Meta Platforms, Inc.  (FB)",2015-03-24,84.709999,84.519997,86.07,85.309998,32576500
"716","Meta Platforms, Inc.  (FB)",2015-03-25,85.5,82.919998,85.519997,82.919998,37436100
"717","Meta Platforms, Inc.  (FB)",2015-03-26,82.720001,82.139999,83.769997,83.010002,32794800
"718","Meta Platforms, Inc.  (FB)",2015-03-27,83.379997,82.879997,83.949997,83.300003,18372600
"719","Meta Platforms, Inc.  (FB)",2015-03-30,83.809998,82.410004,84.339996,83.199997,24527700
"720","Meta Platforms, Inc.  (FB)",2015-03-31,82.900002,82.209999,83.5,82.220001,19734300
"721","Meta Platforms, Inc.  (FB)",2015-04-01,82.5,80.870003,82.720001,81.669998,22058200
"722","Meta Platforms, Inc.  (FB)",2015-04-02,82.25,81.440002,82.559998,81.559998,19664100
"723","Meta Platforms, Inc.  (FB)",2015-04-06,80.800003,80.800003,82.809998,82.440002,19062900
"724","Meta Platforms, Inc.  (FB)",2015-04-07,82.650002,82.220001,83.419998,82.32,17467000
"725","Meta Platforms, Inc.  (FB)",2015-04-08,82.629997,81.839996,83.099998,82.279999,18966700
"726","Meta Platforms, Inc.  (FB)",2015-04-09,82.5,81.709999,82.800003,82.169998,15927300
"727","Meta Platforms, Inc.  (FB)",2015-04-10,82.209999,81.910004,82.610001,82.040001,12529700
"728","Meta Platforms, Inc.  (FB)",2015-04-13,81.93,81.919998,83.940002,83.010002,26883100
"729","Meta Platforms, Inc.  (FB)",2015-04-14,83.169998,82.440002,83.690002,83.519997,19634200
"730","Meta Platforms, Inc.  (FB)",2015-04-15,83.550003,82.269997,83.660004,82.709999,22390900
"731","Meta Platforms, Inc.  (FB)",2015-04-16,82.470001,82.150002,83.07,82.309998,13769700
"732","Meta Platforms, Inc.  (FB)",2015-04-17,81.480003,80.370003,82.110001,80.779999,24215000
"733","Meta Platforms, Inc.  (FB)",2015-04-20,81.540001,81.239998,83.150002,83.089996,28796800
"734","Meta Platforms, Inc.  (FB)",2015-04-21,84,83.540001,84.489998,83.620003,27171900
"735","Meta Platforms, Inc.  (FB)",2015-04-22,84.32,83.650002,84.739998,84.629997,45548000
"736","Meta Platforms, Inc.  (FB)",2015-04-23,84.099998,82.410004,85.589996,82.410004,73728100
"737","Meta Platforms, Inc.  (FB)",2015-04-24,82.769997,81.480003,82.940002,81.529999,29660400
"738","Meta Platforms, Inc.  (FB)",2015-04-27,81.870003,81.629997,82.93,81.910004,25446000
"739","Meta Platforms, Inc.  (FB)",2015-04-28,81.830002,80.230003,81.900002,80.68,23775300
"740","Meta Platforms, Inc.  (FB)",2015-04-29,80.010002,79.519997,81.389999,80.470001,26430300
"741","Meta Platforms, Inc.  (FB)",2015-04-30,80.010002,78.32,80.959999,78.769997,28999000
"742","Meta Platforms, Inc.  (FB)",2015-05-01,79.239998,78.110001,79.760002,78.989998,24136400
"743","Meta Platforms, Inc.  (FB)",2015-05-04,79.330002,78.629997,79.690002,78.809998,14692000
"744","Meta Platforms, Inc.  (FB)",2015-05-05,78.550003,77.220001,78.800003,77.559998,22311300
"745","Meta Platforms, Inc.  (FB)",2015-05-06,77.970001,77.050003,78.809998,78.099998,28663000
"746","Meta Platforms, Inc.  (FB)",2015-05-07,78,77.559998,78.940002,78.43,19749400
"747","Meta Platforms, Inc.  (FB)",2015-05-08,79.099998,78.029999,79.230003,78.510002,19943600
"748","Meta Platforms, Inc.  (FB)",2015-05-11,78.480003,77.93,79.029999,78.010002,18874100
"749","Meta Platforms, Inc.  (FB)",2015-05-12,77.870003,76.790001,77.889999,77.459999,21285300
"750","Meta Platforms, Inc.  (FB)",2015-05-13,77.720001,77.650002,78.529999,78.440002,21512300
"751","Meta Platforms, Inc.  (FB)",2015-05-14,78.940002,78.669998,81.849998,81.370003,49438000
"752","Meta Platforms, Inc.  (FB)",2015-05-15,81.410004,80.18,81.519997,80.419998,27069900
"753","Meta Platforms, Inc.  (FB)",2015-05-18,80.330002,80.230003,81.379997,80.879997,21613700
"754","Meta Platforms, Inc.  (FB)",2015-05-19,81.25,80.550003,81.690002,80.629997,17955400
"755","Meta Platforms, Inc.  (FB)",2015-05-20,80.470001,79.459999,81.099998,80.550003,23056900
"756","Meta Platforms, Inc.  (FB)",2015-05-21,80.190002,80.080002,80.919998,80.480003,13402700
"757","Meta Platforms, Inc.  (FB)",2015-05-22,80.349998,80.25,81.309998,80.540001,19567900
"758","Meta Platforms, Inc.  (FB)",2015-05-26,80.43,79.080002,80.599998,79.330002,16321300
"759","Meta Platforms, Inc.  (FB)",2015-05-27,79.599998,79.43,80.660004,80.550003,14160900
"760","Meta Platforms, Inc.  (FB)",2015-05-28,80.25,80,81.07,80.150002,11982000
"761","Meta Platforms, Inc.  (FB)",2015-05-29,79.949997,78.879997,80.07,79.190002,16134600
"762","Meta Platforms, Inc.  (FB)",2015-06-01,79.300003,78.660004,80.379997,80.290001,18119000
"763","Meta Platforms, Inc.  (FB)",2015-06-02,79.760002,79.559998,81.349998,80.440002,18923300
"764","Meta Platforms, Inc.  (FB)",2015-06-03,81.349998,81.25,82.529999,82.440002,31775000
"765","Meta Platforms, Inc.  (FB)",2015-06-04,82.139999,81.510002,82.949997,82.050003,20863900
"766","Meta Platforms, Inc.  (FB)",2015-06-05,81.870003,81.510002,82.459999,82.139999,16143100
"767","Meta Platforms, Inc.  (FB)",2015-06-08,81.82,80.129997,82,80.669998,16915500
"768","Meta Platforms, Inc.  (FB)",2015-06-09,80.599998,79.32,81.190002,80.669998,16497500
"769","Meta Platforms, Inc.  (FB)",2015-06-10,80.830002,80.809998,82.599998,82.160004,21531200
"770","Meta Platforms, Inc.  (FB)",2015-06-11,82.309998,81.360001,82.900002,81.830002,18656800
"771","Meta Platforms, Inc.  (FB)",2015-06-12,81.370003,81.199997,82.089996,81.529999,11417900
"772","Meta Platforms, Inc.  (FB)",2015-06-15,80.550003,80.07,80.93,80.709999,18805100
"773","Meta Platforms, Inc.  (FB)",2015-06-16,80.82,80.449997,81.510002,81.059998,13693700
"774","Meta Platforms, Inc.  (FB)",2015-06-17,81.760002,81.339996,82.220001,81.790001,18350300
"775","Meta Platforms, Inc.  (FB)",2015-06-18,81.639999,81.57,83.190002,82.910004,26782600
"776","Meta Platforms, Inc.  (FB)",2015-06-19,82.830002,82.120003,82.980003,82.510002,23353200
"777","Meta Platforms, Inc.  (FB)",2015-06-22,83.410004,83.309998,84.970001,84.739998,29383100
"778","Meta Platforms, Inc.  (FB)",2015-06-23,84.959999,84.760002,87.970001,87.879997,50667900
"779","Meta Platforms, Inc.  (FB)",2015-06-24,87.660004,87.449997,89.25,88.860001,41370200
"780","Meta Platforms, Inc.  (FB)",2015-06-25,89.260002,87.839996,89.400002,87.980003,27302000
"781","Meta Platforms, Inc.  (FB)",2015-06-26,88.120003,86.830002,88.339996,88.010002,38214600
"782","Meta Platforms, Inc.  (FB)",2015-06-29,86.610001,85.730003,87.5,85.800003,35957900
"783","Meta Platforms, Inc.  (FB)",2015-06-30,86.599998,85.57,86.699997,85.769997,23016500
"784","Meta Platforms, Inc.  (FB)",2015-07-01,86.769997,86.489998,87.949997,86.910004,25260000
"785","Meta Platforms, Inc.  (FB)",2015-07-02,87.400002,86.339996,87.440002,87.290001,16908800
"786","Meta Platforms, Inc.  (FB)",2015-07-06,86.489998,86.389999,88.190002,87.550003,24635900
"787","Meta Platforms, Inc.  (FB)",2015-07-07,87.800003,85.230003,87.849998,87.220001,33059900
"788","Meta Platforms, Inc.  (FB)",2015-07-08,86.290001,85.449997,86.75,85.650002,24399300
"789","Meta Platforms, Inc.  (FB)",2015-07-09,86.730003,85.650002,87.599998,85.879997,23307400
"790","Meta Platforms, Inc.  (FB)",2015-07-10,87.349998,86.769997,88.220001,87.949997,23245900
"791","Meta Platforms, Inc.  (FB)",2015-07-13,88.660004,88.419998,90.220001,90.099998,29976700
"792","Meta Platforms, Inc.  (FB)",2015-07-14,90.459999,89.650002,90.800003,89.68,26627800
"793","Meta Platforms, Inc.  (FB)",2015-07-15,90,89.419998,90.989998,89.760002,30886600
"794","Meta Platforms, Inc.  (FB)",2015-07-16,90.279999,89.769997,90.860001,90.849998,21804100
"795","Meta Platforms, Inc.  (FB)",2015-07-17,92.550003,92.540001,95.389999,94.970001,54001600
"796","Meta Platforms, Inc.  (FB)",2015-07-20,95.849998,95.360001,98.599998,97.910004,54860500
"797","Meta Platforms, Inc.  (FB)",2015-07-21,98.949997,97.139999,99.239998,98.389999,39453300
"798","Meta Platforms, Inc.  (FB)",2015-07-22,96.739998,95.919998,97.580002,97.040001,28299500
"799","Meta Platforms, Inc.  (FB)",2015-07-23,96.959999,94.809998,97.449997,95.440002,29418800
"800","Meta Platforms, Inc.  (FB)",2015-07-24,97.349998,95.879997,97.760002,96.949997,33444900
"801","Meta Platforms, Inc.  (FB)",2015-07-27,96.580002,93.830002,96.610001,94.169998,38585400
"802","Meta Platforms, Inc.  (FB)",2015-07-28,94.839996,93.309998,95.559998,95.290001,35236000
"803","Meta Platforms, Inc.  (FB)",2015-07-29,96.32,94.739998,97.279999,96.989998,64648300
"804","Meta Platforms, Inc.  (FB)",2015-07-30,94.910004,91.800003,95.809998,95.209999,86211300
"805","Meta Platforms, Inc.  (FB)",2015-07-31,94.949997,93.949997,96.330002,94.010002,46509000
"806","Meta Platforms, Inc.  (FB)",2015-08-03,93.529999,92.800003,95.080002,94.139999,29343100
"807","Meta Platforms, Inc.  (FB)",2015-08-04,93.790001,93.330002,94.730003,94.059998,20136000
"808","Meta Platforms, Inc.  (FB)",2015-08-05,95.25,95.18,97.089996,96.440002,29813200
"809","Meta Platforms, Inc.  (FB)",2015-08-06,97.18,94.419998,98.739998,95.120003,42271300
"810","Meta Platforms, Inc.  (FB)",2015-08-07,95.379997,93.610001,95.400002,94.300003,23199100
"811","Meta Platforms, Inc.  (FB)",2015-08-10,95.68,93.629997,95.900002,94.150002,21624200
"812","Meta Platforms, Inc.  (FB)",2015-08-11,93.730003,92.900002,94.760002,93.620003,22491000
"813","Meta Platforms, Inc.  (FB)",2015-08-12,92.699997,91.190002,94.440002,94.190002,27050500
